index,weight
totalRatioByDay_app-device-os-channel,0
timediff-minmax_ip-device-channel,0
sameClickTimeCount_ip-app-os,0
count_ip-channel,0
count_ip-device-os-channel,0
count_ip-os-channel,0
timemean_ip-app-os,0
timemin_app-device-os-channel,0
timedelta_app-os-channel,0
timemin_ip-app-device-os,0
nunique_ip-app-os-channel_ip,0
countratio_ip-app,0
hourvar_app-device-os-channel,0
countratio_ip-device-channel,0
totalcount_app-os,0
countratio_app-device-os,0
countratio_app-os-channel,0
timemedian_ip-channel,0
nunique_device-os-channel_device-os,0
hourvar_ip-app-device-os-channel,0
countratio_app-channel,0
countratio_app-os,0
totalcount_ip-app-channel,0
