index,weight
timeskew_ip-app-device-os-channel,2
totalCountByDay_app-device-channel,2
hourvar_ip-app-channel,2
timeDD_ip-app-device-os-channel,2
timeskew_ip-app-device-channel,2
timedelta_os-channel,2
count_ip-os,2
timemedian_device-os-channel,2
totalcount_os-channel,2
countratio_os-channel,2
timediff-minmax_ip-app-os,2
sameClickTimeCount_ip-os-channel,2
timedelta_ip-device,2
timediff-meadian_ip-app-device,2
timevar_ip-device,2
timevar_ip-channel,2
timeDD_rev_ip-device-os-channel,2
timeDD_ip-channel,2
timemin_ip-app-device-os,2
timemedian_app-device-os-channel,2
timeDD_rev_ip-app-os,2
dayvar_ip-app-channel,2
nunique_ip-device-os-channel_ip,2
timedelta2_ip-app-os,2
timemedian_ip-channel,2
totalCountByDay_ip-app-device-os,2
timedelta2_device-channel,2
timedelta_ip-app-device-os,2
timemax_app-device-os-channel,2
nunique_ip-app-device-os-channel_ip-os-channel,2
nunique_ip-app-device-channel_ip-app-device,2
sameClickTimeCount_ip-device-channel,2
timemean_ip-app-device-channel,2
totalRatioByDay_device-channel,2
totalCountByDay_ip-app-channel,2
totalRatioByDay_ip-app-device-channel,2
totalcount_app-os,2
timediff-meadian_ip-channel,2
timeskew_app-device-os-channel,2
count_ip-app-os-channel,2
count_ip-os-channel,2
timemin_ip-app-os,2
count_os-channel,2
hourvar_app-device-os-channel,2
timeskew_ip-app-os-channel,2
timeskew_ip-app,2
timedelta2_ip-app-device-os-channel,2
nunique_ip-app-os-channel_ip,2
timevar_ip,2
timedelta_rev_app-device-os,2
nunique_ip-app-device_ip-app,2
nunique_app-device-os-channel_device-os,2
timemedian_ip-device,2
nunique_ip-os-channel_ip,2
totalRatioByDay_ip-app-os,2
nunique_ip-app-os-channel_ip-os,2
nunique_ip-app-channel_app-channel,1
timedelta2_rev_ip-device-os,1
timemax_ip-app-device-os,1
nunique_app-device-channel_device-channel,1
nunique_device-os-channel_os-channel,1
timedelta2_rev_device-channel,1
totalRatioByDay_app-device-os-channel,1
sameClickTimeCount_ip-app-os-channel,1
hourvar_ip-app-device,1
totalCountByDay_ip-app-device-channel,1
timemin_ip-os,1
nunique_ip-app-os-channel_ip-app-os,1
timedelta_device-os,1
nunique_ip-app-device-channel_app-device,1
countratio_ip-app-os,1
nunique_ip-device-channel_ip-channel,1
timedelta_rev_ip-app-device-channel,1
sameClickTimeCount_ip-app-channel,1
nunique_app-device_app,1
countratio_device-os-channel,1
