index,weight
sameClickTimeCount_ip-app-device-os-channel,0
totalCountByDay_ip-app-device-channel,0
timeDD_rev_channel,0
count_ip-app-device-os,0
sameClickTimeCount_ip-os-channel,0
nunique_ip-app-os-channel_ip-os,0
timedelta_ip-device-os-channel,0
nunique_app-device-os-channel_app-os-channel,0
timeDD_rev_ip-os-channel,0
hourvar_device,0
timemax_ip-os-channel,0
count_app-device-os-channel,0
timemean_device,0
timeskew_ip-app-device-channel,0
timeDD_ip-os-channel,0
timemax_device,0
timedelta2_rev_app-device,0
countratio_ip-device-os-channel,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
timedelta_device,0
timemax_ip-app,0
countratio_ip-os,0
timevar_ip-device-os,0
timediff-meadian_os-channel,0
timedelta_rev_os,0
dayvar_device,0
timemean_ip-app-device,0
sameClickTimeCount_ip-app-device-channel,0
timedelta_app,0
nunique_ip-device-os-channel_ip-os-channel,0
timediff-minmax_ip-device-os-channel,0
sameClickTimeCount_ip-device-channel,0
hourvar_ip-device-os-channel,0
sameClickTimeCount_ip-channel,0
timemean_ip-app-device-os-channel,0
timediff-minmax_os-channel,0
timedelta_rev_channel,0
timedelta_os-channel,0
