col,weight,gain,cover
ip-os-channel_timemin,17.6,11.4160426,1661.8282085092774
app-device-channel_timemax,12.2,11.400724203781515,1252.5205777058823
os_timemin,7.4,11.393812,6845.010154166666
os-channel_time_delta,23.2,11.370204706253006,2732.946366921934
ip-device-channel_timemin,16.8,11.36579333907204,1383.7583733302404
ip-app-os-channel_sametime_count_std,7.4,11.361011676190476,3417.634813819048
os-channel_timemin,21.2,11.332262987037037,5061.623472990741
ip-device_timemin,17.4,11.29508625931755,1620.0742594153057
ip-device-channel_timemean,20.8,11.264340004259259,1771.043396447778
ip_binary_1,6.6,11.242564333333332,5125.487968666666
os_timemax,6.6,11.226620777777779,8847.474325555555
app-device-os-channel_time_delta,20.8,11.185041471844487,1627.3338734792808
device-os-channel_sequence_count,23.2,11.112349693867404,1788.3152355652169
ip-app-os-channel_sametime_count_mean,8.2,11.096022163336665,2549.551059685981
ip_timemean,79.0,11.075187803333616,3058.6863254021673
device-os-channel_time_delta,18.8,11.054404528658008,1867.9408610122368
app-device-os-channel_sequence_count,22.6,11.025203197158365,1758.2791035786352
ip_binary_16,3.2,11.012216133333332,670.0139214
device_time_delta,4.4,11.0084123,3376.98153905
app-device-os-channel_sametime_count_max,10.0,10.912243242424243,2450.576992056277
ip-channel_timemean,32.8,10.823683211614519,1506.366986464348
os-channel_sequence_count,28.8,10.79164137058201,2069.7597628630688
ip_binary_2,10.4,10.791165838383838,8563.003581129295
app-os-channel_timemin,13.0,10.758797755677657,2952.566203021631
ip-app-device_sametime_count_max,6.6,10.672909877056277,2941.800444761905
os-channel_timemax,15.4,10.672282857894738,3976.5749609228064
ip-os_timemean,32.4,10.651955959597693,1940.6780971970752
ip-app-channel_timemean,29.4,10.648198676776456,2013.4087226549454
app-device-os_timemax,13.2,10.568009166849816,3001.3309255750914
ip-app-os-channel_sametime_count_max,2.8,10.532788666666667,7977.607434166666
ip-device-os-channel_timemin,18.4,10.476058874040406,2045.5816708743907
ip_binary_6,4.8,10.418545466666668,1613.6891836666668
