index,weight
nunique_ip-app-device-os-channel_app-device-os,0
totalcount_ip-device-os-channel,0
totalcount_ip-app-channel,0
timemax_ip-app,0
totalcount_device-channel,0
totalCountByDay_ip-device-os-channel,0
timevar_app-os-channel,0
timemedian_app-os-channel,0
totalRatioByDay_ip-channel,0
timedelta_rev_ip-channel,0
totalcount_ip,0
timedelta_ip-app-device-channel,0
timeDD_rev_device-os,0
timedelta2_rev_app-device-os,0
totalcount_ip-device-channel,0
nunique_app-os-channel_app,0
timedelta2_rev_ip-channel,0
timeDD_rev_app-os-channel,0
timemean_app-device,0
totalcount_ip-app-device-channel,0
timemedian_ip-app-os,0
timemax_ip-os,0
timemedian_ip-app-os-channel,0
timeskew_ip-channel,0
timedelta_rev_ip-device-channel,0
timediff-meadian_ip-channel,0
totalRatioByDay_ip-app-device-os-channel,0
timemax_ip-app-device,0
timeDD_ip-app-channel,0
timediff-meadian_app-device,0
timediff-meadian_device-os,0
timediff-meadian_ip-device-channel,0
timediff-minmax_os-channel,0
totalRatioByDay_ip-app-device-channel,0
totalCountByDay_ip-app-device-os-channel,0
timemean_ip-channel,0
timediff-meadian_ip-device-os-channel,0
timemax_ip-app-device-channel,0
