index,weight
totalRatioByDay_ip-app-device-os,1
timemedian_ip-app-device-channel,1
timemean_ip-app-os-channel,1
hourvar_ip-app-channel,1
sameClickTimeCount_ip-device-os-channel,1
timemean_device-os,1
totalCountByDay_ip-app-channel,1
countratio_app-device-channel,1
timedelta2_ip-app-channel,1
nunique_ip-app-device-channel_ip-device,1
timedelta_ip-app-device-os,1
timedelta2_ip,1
timedelta2_ip-app-device,1
timedelta_ip-app-os,1
timedelta2_rev_ip-channel,1
timedelta2_rev_app-device-os,1
timedelta_ip-app-device-channel,1
totalCountByDay_ip-device-os,1
timedelta_rev_ip-channel,1
totalCountByDay_ip-app-os,1
dayvar_ip-os,1
timevar_app-os-channel,1
totalcount_device-os-channel,1
timedelta_app-device-os-channel,1
timeDD_rev_ip-device-os-channel,1
timediff-meadian_ip-app-channel,1
sameClickTimeCount_ip-app-device-channel,1
nunique_ip-app-device-os-channel_app-device-os-channel,1
timemean_app-device,1
totalcount_ip-app-device-channel,1
timedelta2_rev_ip-device,1
timeDD_rev_ip-app-os-channel,1
timeskew_device-os-channel,1
timediff-minmax_ip-app-device-channel,1
timemedian_ip-channel,1
timediff-minmax_ip-app-device-os,1
timedelta2_rev_ip-os-channel,1
totalCountByDay_app-device-os-channel,1
totalcount_app-os,1
timeskew_device-os,1
timeDD_rev_app-device-os-channel,1
countratio_app-device,1
timeDD_rev_ip-device-os,1
hourvar_ip-app-device-os,1
timeskew_ip-app-device,1
timeskew_app-device-os-channel,1
timemax_channel,1
timeskew_ip-app,1
timediff-minmax_ip-app,1
timediff-meadian_ip,1
sameClickTimeCount_ip-device-channel,1
nunique_ip-app-device-os-channel_app-device-channel,1
totalRatioByDay_app,1
timemean_app,1
dayvar_ip-app-device,1
timeDD_rev_ip-app-channel,1
timedelta_rev_ip-device-channel,1
timemin_app-device-os,1
timevar_ip-device,1
count_ip-os-channel,1
nunique_ip-device-channel_ip-channel,1
timedelta2_ip-device-channel,1
count_device,1
timedelta2_ip-app-device-os,1
count_ip-channel,1
timedelta2_ip-channel,1
count_ip-app-os,1
timemean_ip-channel,1
timedelta2_ip-app,1
sameClickTimeCount_ip-device-os,1
timemean_ip-app-device-channel,1
timemin_ip-app-os-channel,1
timeskew_ip-channel,1
countratio_ip-app-device-channel,1
