col,weight,gain,cover
timemean_ip-os-channel,3.4,13.6188262,141.49769199999997
timeskew_ip-app-device-channel,3.8,13.518947266666666,281.284824
nunique_ip-app-device-channel_ip-device-channel,2.4,13.507937666666667,197.035275
timemedian_app-device-channel,3.2,13.4964011,171.0156445
totalcount_ip-app-device-channel,2.6,13.495718333333334,228.6407486666667
timeskew_device-channel,3.8,13.384796333333332,260.5895653333333
count_rev_ip-app-channel,6.2,13.379435723809525,204.7557218095238
timeskew_ip-app-device-os,4.2,13.313889428571429,231.41522964285713
nunique_app-channel-hour_app-hour,5.0,13.304969,628.90949
timediff-meadian_app-device-os,4.4,13.277517533333333,112.089887
timemedian_ip-app-device-channel,2.0,13.254672333333335,297.2480913333333
timediff-meadian_ip-app-device-channel,6.8,13.237298063369963,299.92342799450546
nunique_ip-app-os-channel_ip-os,3.0,13.206582466666665,123.889966
timemedian_ip-device,7.0,13.196919757142856,133.47530065714287
timedelta_ip-app-os-channel,9.0,13.191111320129869,150.2642473183261
nunique_ip-os-channel_os-channel,2.4,13.189058666666664,159.22228133333334
timeskew_ip-device-os,6.4,13.167728714285715,128.54751641991342
timeskew_ip-app-os-channel,4.8,13.150923055555555,226.1446772777778
timeskew_ip-device-channel,6.0,13.136410399999999,225.05061733333332
timeskew_app,2.0,13.119493,368.70549616666665
timemin_ip-app-os-channel,3.4,13.0808636,123.19039853333337
nunique_ip-channel-hour_channel-hour,4.6,13.07836472857143,289.9320790142857
timediff-minmax_app-channel,2.8,13.040501533333332,170.42154666666664
timedelta_ip-app-device-os-channel,7.4,13.019093006410259,157.1334983717949
timedelta_rev_app-channel,4.2,12.938656216666669,184.56277611111113
timediff-meadian_ip-app-channel,7.0,12.91878268065268,158.21030332634032
timedelta_ip-app-device-channel,5.0,12.91324486547619,241.60248262619046
timemin_ip-app-os,5.0,12.900807544444444,138.41044321111113
timediff-meadian_app-device-os-channel,8.4,12.858468707692305,255.55832212967033
timemedian_os,6.0,12.828581333333332,234.3327264952381
timemean_ip,9.6,12.823336138888887,129.23658513888887
timevar_os,6.6,12.820768412121215,2588.5434982121214
timemedian_ip-app-os,2.8,12.7975255,149.80546475
nunique_app-device-os-channel_channel,4.6,12.746025652380954,23577.182837333334
timemean_app-channel,2.6,12.745481466666666,115.38559320000002
timediff-meadian_ip-app-os,7.0,12.742041977272725,102.6652755681818
timemean_device-channel,3.8,12.722224,126.13405616666667
timedelta_ip-app-device,7.0,12.689530507692307,238.8742768358974
timemin_app-channel,2.6,12.687397,158.57036333333332
timediff-minmax_ip-device,5.2,12.676789374603176,300.2032031031746
timevar_app-device-os-channel,10.6,12.632580447631975,248.0423007734109
timediff-meadian_ip-app-device,5.6,12.621610033333331,189.2671298
count_app-device-os-channel,5.4,12.575728144444446,150.73047515555555
timemax_ip-app,6.0,12.571722336507936,131.75630684126983
timemedian_ip-device-os,5.4,12.514078866666667,109.41676016666665
timevar_ip-device-os,6.0,12.51235654761905,172.00080375324677
nunique_ip-app-device-os-channel_app-device-os,2.0,12.485794833333333,186.3974816666667
timedelta_ip-os,10.2,12.4484500825,209.18061805555558
count_rev_app-os-channel,9.4,12.409095080952381,125.0013448857143
nunique_ip-app-device-os-channel_ip-app-device,6.0,12.408765303463204,187.040689978355
count_ip-app-device-os-channel,2.4,12.351566,288.3702533333333
timevar_ip-device-channel,4.2,12.345408342857143,198.7410139047619
timevar_device-os,7.4,12.33876275,328.7078313571429
nunique_ip-app-device-os-channel_ip-app-os,5.6,12.30899059090909,132.9791728181818
timediff-meadian_ip-os,9.8,12.298480676923077,173.08661162820513
timemean_ip-app-device,2.8,12.287127428571429,125.99200876190476
count_device-os-channel,5.6,12.246527490909092,139.096046
timedelta_rev_app-device-channel,4.6,12.240791047619046,135.34280883333332
timemin_app-device,2.2,12.2394495,134.88639133333334
nunique_ip-app-device-os-channel_ip-app-device-channel,3.2,12.2368855,130.6037897142857
nunique_app-os-hour_os-hour,5.0,12.227543742857142,212.34031452142858
timevar_app-os,7.2,12.204324603846153,124.6100527820513
timedelta_ip-device-channel,7.0,12.162803845238097,204.0440140714286
count_device-channel,4.2,12.146599233333335,218.0709268666667
count_ip-channel,4.4,12.126485142857144,138.56349520634922
nunique_app-os-channel_channel,5.2,12.092690666666666,588.3094596428572
timeskew_ip-os-channel,6.6,12.090055480952381,97.83658717619048
timemean_device-os-channel,5.4,12.073306266666668,252.47778433333332
timemedian_ip-device-os-channel,4.2,12.057599611111112,194.23472411111112
timemin_ip-app-channel,4.6,12.046030466666668,214.79602633333334
count_rev_ip-os-channel,3.4,12.01849065714286,208.0664616190476
timeskew_os,2.6,12.005354333333333,78.83298233333332
timediff-meadian_ip-device-os-channel,6.6,12.003446553535353,192.43833352525252
timeskew_app-os,3.0,11.995533833333333,246.05873466666668
timediff-meadian_ip-device-os,6.2,11.953439487916667,234.58098645833334
nunique_os-channel_channel,6.4,11.926901590909091,190.2075879948052
timemean_ip-device-os,2.4,11.9127265,176.90480833333334
timemedian_ip-channel,6.0,11.903015571428572,200.73110014285717
timediff-meadian_ip-app-device-os,7.4,11.878786793434344,201.04704063239538
count_ip-device-channel,2.0,11.877217333333334,155.022971
timediff-meadian_device-os-channel,5.6,11.854309815714284,180.2643385714286
nunique_ip-app-hour_ip-hour,8.4,11.849749936868688,494.3510328434344
timemean_ip-channel,4.4,11.842490580952383,189.07787866666666
timediff-minmax_os-channel,3.2,11.842200214285715,181.47164447619048
timediff-meadian_ip-channel,9.6,11.832746980128205,212.29664968699635
timemedian_device-os,4.2,11.81805776,203.9670372666667
timemin_ip-app-device,3.8,11.786882061904763,93.87229076190476
timediff-minmax_ip,6.4,11.766174757142858,1244.4716958642855
timediff-minmax_app-device-os-channel,1.8,11.765819,120.27635500000001
timeskew_ip-app,8.4,11.75239771111111,149.72899382777777
timeskew_ip-app-os,5.8,11.743032092857144,162.93028314920633
count_rev_app-channel,11.0,11.740522460955711,123.65913151981354
timediff-meadian_device-os,5.2,11.726859140000002,190.89193516666666
timevar_app-device-os,7.4,11.724250128571427,160.63771104761906
count_rev_ip-device,10.8,11.667028523157896,182.13516618157897
timestamp,14.6,11.626141901057197,189.0883144188669
nunique_app-device-os-channel_device-os-channel,5.8,11.62511865079365,1452.780436047619
timevar_ip-app-channel,6.6,11.61008261904762,281.9503173333334
timemax_app-channel,5.2,11.610044119047618,253.045094952381
count_device,7.2,11.590542183333335,312.68964006666664
count_ip-app-device,5.2,11.56005507142857,180.51787064285716
timemean_ip-os,3.4,11.546069666666668,57.567312333333334
timediff-meadian_app-os,4.0,11.5434126,193.36703179999998
timemedian_ip-app-channel,2.4,11.538073333333333,154.70389333333335
totalcount_ip-device-channel,2.0,11.530014000000001,392.3999166666666
timeskew_ip-channel,10.2,11.52696298051948,127.04919064285716
timemean_ip-device-channel,2.0,11.526249166666666,65.91612583333334
nunique_ip-channel-day_channel-day,4.0,11.521075300000001,1116.7561517999998
timemin_ip-device-os,3.4,11.5166112,167.06107973333332
nunique_ip-app-device-os-channel_ip-device-channel,4.2,11.516188287878787,198.26928313636364
nunique_ip-app-device-os_ip-os,4.6,11.504572280000001,356.7022326
totalcount_app-os-channel,3.4,11.4929995,139.4030925
timemedian_app-device-os-channel,3.0,11.4642968,139.360476
timediff-meadian_device-channel,3.4,11.461718399999999,255.2901832
timeskew_ip-os,7.4,11.456232655411256,122.00398253203464
timemax_ip-app-device-channel,3.4,11.4408028,176.339154
count_app-device-channel,3.2,11.44057575,261.5441225
timedelta_rev_device-os,3.0,11.437987866666667,91.56407266666666
timemin_ip-os,3.2,11.410614500000001,111.53466699999998
timeskew_app-device-os-channel,4.4,11.398574428571427,145.18802333333332
count_ip-os,3.8,11.379899266666666,110.68871586666667
timedelta_ip-app-os,6.8,11.354992838095239,91.44409332857143
count_rev_device,14.0,11.343147276455024,160.72336533068784
count_rev_ip-device-os-channel,3.4,11.30035652857143,112.05309633333331
count_device-os,5.6,11.287079253333332,98.20294232380954
timeskew_ip-device,11.6,11.275145956293708,123.07283273951047
timemedian_ip-app-os-channel,3.4,11.263876933333332,68.19660226666666
timemin_device-os-channel,1.8,11.255193333333333,102.87456000000002
nunique_ip-app-device-os-channel_ip-app-channel,2.8,11.250302666666666,60.13457233333334
count_rev_ip,8.4,11.248892912393163,121.13591030555554
nunique_ip-app-device-os-channel_ip-os-channel,1.8,11.241944,357.30251666666663
timevar_device-channel,5.0,11.235807,174.31516241666668
nunique_ip-device-os_ip-device,5.2,11.20426298095238,503.0985546190477
timemedian_ip-os,5.0,11.15246853333333,103.94546006666667
nunique_ip-app-device-channel_ip-app-channel,4.4,11.134374,131.61836133333333
count_rev_app-os,10.6,11.098492468181817,193.94317914545454
timediff-minmax_ip-device-os-channel,3.4,11.084588,140.21617500000002
timedelta_ip-os-channel,8.2,11.076172055555555,194.25154244444445
timemin_ip,4.4,11.06804478,271.79336954999997
count_rev_device-channel,12.2,11.061272391534391,136.472840378836
count_os,2.2,11.040648766666667,304.5578976666667
timemean_app-device-os-channel,3.6,11.035342266666667,267.29834333333326
timeskew_ip,16.4,11.020841805555555,261.50320895833335
timedelta_rev_app-os-channel,6.0,11.00812880277778,167.3357555
nunique_app-os-channel_os-channel,4.6,10.99980668095238,160.83472542857143
timemax_ip-channel,4.4,10.9928368,215.52989896666668
timemin_ip-app-device-channel,4.2,10.97828161904762,144.21202136507935
timevar_ip,12.4,10.975435454761904,157.59833568452385
timedelta_rev_device-os-channel,5.2,10.971600642857144,140.5407172857143
timemin_ip-app,4.4,10.963087096969698,519.9748650181818
count_rev_ip-device-channel,4.4,10.962351409090909,68.12200854545453
timemean_ip-app-channel,2.6,10.943851333333333,231.3644813333333
timedelta_ip-device-os-channel,6.2,10.879987847619049,189.54150233333334
nunique_ip-app-device_ip-app,9.2,10.857510345454546,234.0595385454546
timedelta_rev_os-channel,3.8,10.802795183333334,74.61729325000002
timeskew_app-device-channel,2.8,10.770175026666667,194.0801864
timemean_ip-device,4.4,10.759806666666668,97.13184383333333
nunique_ip-device-os-channel_os-channel,1.6,10.758640199999999,99.09137100000001
nunique_ip-app-os-channel_app-channel,3.6,10.738926714285716,212.8979142857143
count_rev_ip-app,7.8,10.737029270085468,125.03992999102563
count_rev_app-device-os,9.8,10.715649030609857,137.45219754319132
timemax_ip-app-channel,4.8,10.660265266666666,271.71479593333333
count_rev_os,13.2,10.640458535497837,198.3591793189033
nunique_ip-app-os-channel_ip-channel,2.8,10.637241066666666,218.9720233333333
timedelta_app-device-os-channel,7.0,10.620008617460318,92.9260624047619
count_ip-app-device-channel,2.4,10.598402,118.29538666666667
nunique_app-device-os-channel_app-os,23.4,10.539489594296853,1644.075334905486
timemean_ip-app,2.2,10.533025,17.656197499999998
nunique_ip-app-channel_ip-channel,4.0,10.52250666857143,1031.8270481047616
count_ip-device-os-channel,2.6,10.516867166666666,126.99994666666666
totalcount_ip-app-os-channel,2.8,10.508267166666664,127.24399799999999
timemin_ip-app-device-os,3.8,10.499506166666666,138.3261442
timedelta_ip-device,7.0,10.498518319999999,114.70529913333333
timemax_app-device-os-channel,1.6,10.443980666666667,28.184125
count_rev_ip-app-device,5.2,10.409699388888889,113.14957638888889
timevar_app-device,4.2,10.405960406666667,180.8917832
timedelta_rev_app-device,2.8,10.377412,102.26305425000001
timevar_device-os-channel,9.0,10.334108734848487,201.68077775
nunique_ip-device-hour_ip-hour,1.6,10.248661000000002,105.628152
timemean_app-os-channel,4.0,10.231557419047618,46.61832285714286
count_rev_channel,13.2,10.224474,136.61292845714286
count_rev_ip-device-os,7.6,10.192041708333335,110.6826449940476
timedelta_rev_app-os,6.0,10.181814257142857,120.39852129285714
timemin_ip-device-os-channel,4.2,10.157715871428572,239.27450566666667
timediff-minmax_device-channel,1.2,10.122717,175.19934
timemedian_ip-app,4.2,10.108987,160.39256075
nunique_ip-app-device-os-channel_ip-app,2.6,10.0804315,176.17245333333335
count_rev_ip-os,8.0,10.078863753333334,130.22833346666667
timemax_ip-os,5.0,10.0475441,184.12700616666666
timediff-meadian_ip,11.8,10.013889580708181,138.2644646153846
count_rev_device-os,12.0,10.000572294871795,154.85654957310746
timedelta_device-os-channel,5.4,9.985720063492064,273.93925223809526
timemean_app,2.4,9.967957333333334,351.67282033333333
timemin_ip-channel,4.4,9.965760476190477,43.76540978095238
timemedian_ip-app-device-os-channel,2.6,9.961635,121.91173699999999
count_rev_ip-app-device-channel,6.6,9.939555799999999,169.9951032666667
count_rev_os-channel,11.0,9.875925756429844,135.019727618029
count_ip-app-os,2.8,9.870228666666666,123.33281733333334
timediff-meadian_ip-device,8.4,9.840769477777778,122.33364889166667
count_rev_device-os-channel,9.4,9.835161016666666,169.10142954761903
timemedian_ip-app-device-os,3.0,9.818246853333331,39.967383733333335
count_rev_ip-channel,7.0,9.8009162,114.21918673333332
timemedian_ip,9.2,9.760405720238095,105.2117450734127
count_rev_app-device,9.8,9.752360696103896,176.68856203636363
timediff-minmax_app-os-channel,3.8,9.728831666666666,61.862957666666674
timemin_app-os-channel,5.0,9.722165366666667,452.69196466666665
nunique_ip-app-device-os_ip-app-os,4.4,9.631739028571427,158.295117
timedelta_app-os-channel,6.0,9.609280383333333,169.66614548333334
nunique_ip-device-channel_ip-channel,3.8,9.517887113333334,13154.9333965
timedelta_channel,5.4,9.44994499047619,221.80308278095237
timemedian_app-device-os,5.4,9.403680975,492.7161901190476
count_rev_app-device-os-channel,9.0,9.294575939814814,161.43361812037037
timemax_ip-app-device-os-channel,3.6,9.214828066666666,101.68969923333333
count_rev_app,13.8,9.109937033333333,141.30359316951566
count_rev_ip-app-os,6.4,9.10698314047619,121.77442845238097
count_app-os,4.6,9.045340209523811,175.7004619047619
timemax_ip-device,3.0,9.0023608,97.61119053333331
timedelta_app-channel,13.6,8.935400831305538,1944.9382429036232
timedelta_app-device-channel,3.6,8.8951934,636.671737
timedelta_os-channel,5.6,8.822687233333333,90.73928471666667
timevar_ip-device,6.0,8.803226966666667,184.9178254
nunique_app-device-os-channel_os-channel,4.6,8.745533759999999,158.92373055000002
count_rev_app-device-channel,12.8,8.637219070412698,78.08633618253968
count_rev_ip-app-device-os,5.6,8.564929267857142,116.14393082142858
timedelta_device-channel,3.0,8.557924533333335,66.35899520000001
timedelta_app-os,4.6,8.458165083333334,191.6969115
timevar_os-channel,5.2,8.432691909999999,123.99661250000001
totalcount_ip-app-device-os-channel,2.0,8.2890803,60.28489
timemean_ip-app-device-os-channel,2.8,8.246310066666666,70.39022650000001
timemax_ip,5.8,8.0810046,45.080456833333336
timemax_ip-os-channel,2.4,8.0475964,175.88222266666668
nunique_ip-os-channel_ip-channel,2.8,7.846182026666668,221.45000366666667
totalcount_device-os-channel,2.4,7.1470967666666665,106.25403833333334
timemin_ip-device,3.6,7.05598419047619,35.15991976190476
count_rev_ip-app-os-channel,3.4,6.84935938,91.45642
